Sample_ID	Coordinate1	Coordinate2	Sample_Type
C2BBE1_LARGE_INTESTINE	-0.207998800305018	-0.0775734160123075	Cell_Line
CCK81_LARGE_INTESTINE	0.100325644515222	-0.302741208097513	Cell_Line
CL11_LARGE_INTESTINE	0.138227212600964	-0.132951940830132	Cell_Line
CL14_LARGE_INTESTINE	-0.233378820476146	-0.096005710311915	Cell_Line
CL34_LARGE_INTESTINE	0.160884729731468	-0.286987443898055	Cell_Line
CL40_LARGE_INTESTINE	0.291284350527455	0.0955516133568705	Cell_Line
COLO205_LARGE_INTESTINE	-0.0998774108693046	0.235476680546615	Cell_Line
COLO320_LARGE_INTESTINE	0.0144985896740583	0.23374442302256	Cell_Line
CW2_LARGE_INTESTINE	0.582274992291648	-0.102152012500853	Cell_Line
GP2D_LARGE_INTESTINE	0.570938463030482	-0.0751059139313459	Cell_Line
HCC56_LARGE_INTESTINE	-0.291144765975319	-0.275016445983314	Cell_Line
HCT116_LARGE_INTESTINE	0.686523210293051	0.184332117769329	Cell_Line
HCT15_LARGE_INTESTINE	0.494117687853544	-0.10220173716058	Cell_Line
HRT18_LARGE_INTESTINE	0.496049893118594	-0.0493800467565625	Cell_Line
HS675T_LARGE_INTESTINE	0.310769605837754	-0.60260279899398	Cell_Line
HS698T_LARGE_INTESTINE	0.603314000645842	0.540466728896092	Cell_Line
HT115_LARGE_INTESTINE	0.38763233024042	-0.0188551100154656	Cell_Line
HT29_LARGE_INTESTINE	-0.0972706950177611	-0.176872424729925	Cell_Line
HT55_LARGE_INTESTINE	-0.270921874546344	0.0959005925018433	Cell_Line
KM12_LARGE_INTESTINE	0.19597311923326	-0.184392141554391	Cell_Line
LOVO_LARGE_INTESTINE	0.415932005690233	0.152015618245733	Cell_Line
LS1034_LARGE_INTESTINE	-0.0710461533428604	-0.0428611364416828	Cell_Line
LS123_LARGE_INTESTINE	-0.154924778988998	-0.171489095085312	Cell_Line
LS180_LARGE_INTESTINE	0.562801670793053	-0.0118037746091307	Cell_Line
LS411N_LARGE_INTESTINE	0.16388597823697	-0.0536357853635425	Cell_Line
LS513_LARGE_INTESTINE	0.347675714512596	0.373540189873015	Cell_Line
MDST8_LARGE_INTESTINE	-0.214939629118828	0.265052804330643	Cell_Line
NCIH508_LARGE_INTESTINE	-0.355118718473547	-0.0386917747405149	Cell_Line
NCIH716_LARGE_INTESTINE	-0.312077639504391	-0.153151562388317	Cell_Line
NCIH747_LARGE_INTESTINE	-0.181136527463087	-0.098442107764699	Cell_Line
OUMS23_LARGE_INTESTINE	-0.288143903473832	-0.218385873415268	Cell_Line
RCM1_LARGE_INTESTINE	-0.129157057113959	0.00819941288768202	Cell_Line
RKO_LARGE_INTESTINE	0.281251072005198	0.431510516651465	Cell_Line
SKCO1_LARGE_INTESTINE	-0.182501818434786	0.273351147643094	Cell_Line
SNU1040_LARGE_INTESTINE	0.405689195014076	-0.223211926141219	Cell_Line
SNU1197_LARGE_INTESTINE	-0.0604297141396895	-0.0631600809002666	Cell_Line
SNU175_LARGE_INTESTINE	0.494420795323601	-0.0882757981581811	Cell_Line
SNU283_LARGE_INTESTINE	-0.213779552878842	-0.0377565104987598	Cell_Line
SNU407_LARGE_INTESTINE	0.608849304046717	0.0266339109625952	Cell_Line
SNU503_LARGE_INTESTINE	-0.307741460717637	0.0404907700836841	Cell_Line
SNU81_LARGE_INTESTINE	0.392818966016096	-0.116195730047435	Cell_Line
SNUC2A_LARGE_INTESTINE	0.46251952555448	-0.141848166022419	Cell_Line
SNUC4_LARGE_INTESTINE	0.476948267897167	-0.256842212342671	Cell_Line
SNUC5_LARGE_INTESTINE	0.388299844184146	0.0316018648380939	Cell_Line
SW1116_LARGE_INTESTINE	-0.0477631013686267	-0.168341569042917	Cell_Line
SW1417_LARGE_INTESTINE	-0.318729717424779	-0.0710526892668921	Cell_Line
SW1463_LARGE_INTESTINE	-0.0710509203032453	0.0262381892514321	Cell_Line
SW403_LARGE_INTESTINE	-0.0646733580577414	0.00262304971688434	Cell_Line
SW480_LARGE_INTESTINE	-0.0929785042000138	0.201131919259379	Cell_Line
