Sample_ID	Coordinate1	Coordinate2	Sample_Type
59M_OVARY	0.146794563924561	-0.0322150715421435	Cell_Line
A2780_OVARY	-0.825055338810802	-1.73149846192361	Cell_Line
CAOV3_OVARY	0.0986550685813958	0.150705810915591	Cell_Line
CAOV4_OVARY	0.311472502916094	0.0402332202849855	Cell_Line
COLO704_OVARY	0.95658999446364	-0.470545349904016	Cell_Line
COV318_OVARY	0.106964703660396	-0.0027469025520211	Cell_Line
COV362_OVARY	-0.0698337747785581	-0.0709485603287347	Cell_Line
COV434_OVARY	-0.58829367012127	-1.99463804571786	Cell_Line
COV504_OVARY	-0.116566958893455	-0.253544898761437	Cell_Line
COV644_OVARY	0.176852723027083	0.093901877469321	Cell_Line
EFO21_OVARY	0.305027846202988	0.162215458129291	Cell_Line
EFO27_OVARY	0.143686880943994	-0.499174759445074	Cell_Line
ES2_OVARY	0.168846310957522	-0.0781826650897275	Cell_Line
FUOV1_OVARY	-0.204254935542349	-0.200945110950599	Cell_Line
HEYA8_OVARY	-0.165289958217529	0.282830726801505	Cell_Line
HS571T_OVARY	0.664572179788147	-0.289236609200947	Cell_Line
IGROV1_OVARY	0.365645246645668	-0.642533167049324	Cell_Line
JHOC5_OVARY	0.297722033280087	0.25944068333871	Cell_Line
JHOM1_OVARY	0.177037836462275	0.0625081304552732	Cell_Line
JHOM2B_OVARY	0.231653245808691	-0.357555971123199	Cell_Line
JHOS2_OVARY	-0.108496861816248	-0.14230525098666	Cell_Line
JHOS4_OVARY	0.120488253447924	0.0700014921368143	Cell_Line
KURAMOCHI_OVARY	0.0205067985723511	-0.0427347184126543	Cell_Line
MCAS_OVARY	0.264428864718345	0.113031342914098	Cell_Line
NIHOVCAR3_OVARY	0.0812832029744701	-0.163573011303393	Cell_Line
OAW28_OVARY	0.124212737211517	-0.273162645934023	Cell_Line
OAW42_OVARY	-0.236843356670178	0.348593301970553	Cell_Line
OC316_OVARY	0.259111736970551	-0.74545703049135	Cell_Line
ONCODG1_OVARY	0.0705478389353393	0.315756305865003	Cell_Line
OV56_OVARY	-0.580071900862549	0.331963255142104	Cell_Line
OV90_OVARY	0.317548053362906	-0.0745592372829152	Cell_Line
OVCAR4_OVARY	-0.0467816357347471	-0.0770057137385624	Cell_Line
